id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,rooms,squareFootage,lotSize,yearBuilt,lastSaleDate,lastSaleAmount,priorSaleDate,priorSaleAmount,estimated_value
184317293,617 E 4th Ave,Denver,CO,80203,39.722664,-104.979487,1,1,4,770,1970,1933,2014-12-18,378000,2012-04-26,233000,420261
21434098,400 E 1st Ave,Denver,CO,80203,39.718147,-104.982445,3,3,8,1794,2079,1890,1998-12-23,156000,,,482596
49095774,119 N Logan St,Denver,CO,80203,39.718671,-104.98294,3,2,6,1283,3970,1890,2001-08-20,120000,,,510830
4761930,419 N Pennsylvania St,Denver,CO,80203,39.723054,-104.98146,2,2,7,1283,4690,1916,2005-09-16,342000,2002-12-13,0,591506
29132182,1722 N Washington St,Denver,CO,80203,39.743797,-104.978427,2,3,5,2052,2770,1890,2008-11-28,595000,2004-06-24,145000,683913
19113694,135 N Grant St # 1,Denver,CO,80203,39.719056,-104.984158,4,3,9,2308,6250,1889,2008-03-27,533150,1999-10-18,360000,1010010
142576882,63 N Grant St,Denver,CO,80203,39.717652,-104.984138,3,2,7,1287,3447,1896,2016-05-17,535000,2011-12-19,372000,541874
144726141,575 N Pearl St,Denver,CO,80203,39.725471,-104.980185,2,2,6,1032,2916,1918,1998-06-01,170000,,,475423
24536341,944 N Lincoln St,Denver,CO,80203,,,1,1,4,1032,3140,1896,2015-10-29,1400000,1997-08-21,150000,473990
43050721,438 N Washington St,Denver,CO,80203,39.723267,-104.978426,2,1,5,1544,3330,1914,2017-04-11,551000,2003-03-29,295000,519143
43092822,455 N Pennsylvania St,Denver,CO,80203,39.72357,-104.981466,2,3,8,1292,4690,1906,2009-04-27,337500,2004-02-08,310000,564923
4761933,431 N Pennsylvania St,Denver,CO,80203,39.723262,-104.981464,3,2,7,1548,4690,1913,2009-06-02,470000,2005-05-27,390000,718031
46387650,1627 N Pearl St,Denver,CO,80203,39.742182,-104.980183,3,3,9,1548,6312,1885,2015-07-02,11500000,2012-10-30,0,621536
261152,76 N Lincoln St,Denver,CO,80203,39.717954,-104.985879,3,2,5,1804,3065,1890,2007-10-03,250000,2007-05-18,0,607157
4761931,535 N Pennsylvania St,Denver,CO,80203,39.724788,-104.981464,3,2,7,1805,4687,1908,2005-08-26,327000,1999-08-11,227000,580204
7308345,253 N Lincoln St,Denver,CO,80203,39.720353,-104.986575,4,6,8,1806,6250,1900,2015-11-05,850000,2012-10-09,350000,505232
28612830,318 N Washington St,Denver,CO,80203,39.721381,-104.978406,3,2,8,1806,3629,1911,2017-02-15,540000,2008-08-20,410000,594462
51101015,63 N Pennsylvania St,Denver,CO,80203,39.717672,-104.981775,2,1,5,783,3120,1900,2010-04-23,256000,1999-03-02,160000,428267
31636188,323 N Lincoln St,Denver,CO,80203,39.72143,-104.986577,2,2,5,1039,4262,1907,2013-06-27,299900,2002-06-04,205000,457279
49478224,1241 N Pennsylvania St,Denver,CO,80203,39.73595,-104.981428,5,6,17,3343,6250,1904,2011-05-19,130000,2004-07-15,0,1220757
10338373,1246 N Pearl St,Denver,CO,80203,39.736079,-104.979548,7,5,11,4624,6250,1908,2008-05-06,710000,2008-01-07,569900,1221867
31636184,339 N Lincoln St,Denver,CO,80203,39.721705,-104.986577,3,3,8,1809,4690,1893,2004-12-22,288000,2000-11-22,186600,557678
15686637,114 E 2nd Ave,Denver,CO,80203,39.719202,-104.985782,4,1,7,1810,2850,1893,2010-11-19,275000,1994-10-12,23000,492394
9370826,827 N Sherman St,Denver,CO,80203,39.729602,-104.985241,3,2,8,2066,4687,1911,2009-08-27,182000,2007-02-18,0,551679
4486699,354 N Washington St,Denver,CO,80203,39.721973,-104.978413,2,2,5,1299,3930,1912,2009-09-02,362500,2005-08-20,365000,586042
10322289,620 N Pearl St,Denver,CO,80203,39.726099,-104.979632,3,2,8,1555,3125,1902,2017-02-01,516500,2014-07-03,412000,533616
49467729,541 N Washington St,Denver,CO,80203,39.724882,-104.979095,4,2,8,2067,4687,1891,2001-08-09,280000,2001-08-09,280000,631581
187055,515 N Pennsylvania St,Denver,CO,80203,39.724475,-104.98146,4,2,8,1556,4687,1904,2015-12-04,542000,2010-06-04,269000,557274
146100094,128 N Sherman St,Denver,CO,80203,39.718938,-104.984665,4,3,10,3092,4687,1892,2013-08-23,600000,,,841331
184323666,551 N Washington St,Denver,CO,80203,39.725089,-104.979099,3,2,6,1557,4687,1906,2011-10-10,310000,,,607673
9472492,360 N Lincoln St,Denver,CO,80203,39.722167,-104.985907,5,3,9,1814,4375,1917,2016-10-13,530000,2009-02-12,330000,564137
216437268,609 N Washington St # B,Denver,CO,80203,39.725883,-104.979026,3,2,7,1559,1604,1900,2013-02-01,103102,,,412484
5252801,423 E 2nd Ave,Denver,CO,80203,39.7196,-104.98191,4,2,7,1815,3525,1912,2008-04-07,255000,2008-03-27,0,760527
51096509,235 N Sherman St,Denver,CO,80203,39.720124,-104.985345,3,4,7,1816,4687,1905,2012-05-16,469500,1999-04-01,325000,748336
11662754,53 N Washington St,Denver,CO,80203,39.717516,-104.979459,2,1,5,1049,3120,1900,2013-04-25,284000,2011-04-26,247800,469255
19216235,707 E 1st Ave,Denver,CO,80203,39.718507,-104.978851,2,2,5,1306,2325,1898,2008-04-01,329000,2003-12-16,285000,487739
51071177,321 N Sherman St,Denver,CO,80203,39.721376,-104.985352,3,3,7,1818,4690,1900,2000-03-17,315000,,,606488
140453429,901 N Pennsylvania St,Denver,CO,80203,39.730665,-104.981373,6,6,13,5403,10625,1901,2014-01-13,800000,1994-03-24,550000,1867612
30622256,269 N Logan St,Denver,CO,80203,39.720609,-104.982931,3,3,7,1564,3936,1898,2007-07-09,403000,2004-03-16,342000,597528
146649596,1136 N Washington St # 2,Denver,CO,80203,39.734443,-104.978394,5,2,11,1564,2775,1888,2001-05-02,265000,,,544664
51231063,720 N Pearl St,Denver,CO,80203,39.727787,-104.979612,2,4,6,2332,13300,1939,2011-04-27,440000,1999-11-05,400000,1176553
7308341,221 N Logan St,Denver,CO,80203,39.719818,-104.982931,3,2,6,1054,3125,1900,2008-12-16,249900,2006-02-14,260000,442636
184333257,228 N Pearl St,Denver,CO,80203,39.71994,-104.979964,3,3,7,1310,3125,1905,2013-10-15,352150,,,543110
46154400,624 N Washington St,Denver,CO,80203,39.726172,-104.978408,2,2,6,1310,3790,1891,2009-08-07,275000,2002-03-04,215000,510019
24536348,924 N Logan St,Denver,CO,80203,39.730937,-104.981855,2,2,5,2078,6260,1890,2014-01-23,1000000,1990-12-27,50000,606692
39586576,1241 N Pearl St,Denver,CO,80203,39.735948,-104.980183,4,3,8,2847,6225,1903,2016-04-07,750000,2012-10-04,640000,1100628
48962795,138 N Logan St,Denver,CO,80203,39.719021,-104.982285,3,2,6,1568,4062,1896,2001-02-28,266000,,,574491
39515226,214 N Sherman St,Denver,CO,80203,39.719655,-104.984669,7,4,11,2336,6250,1893,2004-04-06,520000,1998-03-26,279600,779944
26376383,245 N Logan St,Denver,CO,80203,39.720261,-104.982931,3,1,7,1570,4530,1895,2016-10-27,530500,2004-04-16,295000,560350
51064452,1719 N Pearl St,Denver,CO,80203,39.743667,-104.980178,4,3,9,2594,3120,1890,2014-03-03,745000,1985-10-01,94624,916964
26939142,339 N Washington St,Denver,CO,80203,39.721747,-104.979074,2,1,4,1060,4690,1906,2016-08-11,467000,1996-01-03,55000,478888
1930604,509 E 2nd Ave,Denver,CO,80203,39.719572,-104.98118,3,2,7,1572,2810,1903,1998-06-01,174900,1998-02-05,0,503562
28612734,250 N Grant St,Denver,CO,80203,39.720345,-104.983482,3,3,9,2340,3906,1888,2015-05-07,600000,2009-11-23,405000,717345
1930607,526 E 2nd Ave,Denver,CO,80203,39.719139,-104.980664,1,2,4,1061,2340,1894,2014-10-29,325000,1977-09-01,46000,448557
1930608,530 E 2nd Ave,Denver,CO,80203,39.719139,-104.980553,2,2,6,1061,2350,1894,2004-08-30,250000,1998-06-02,185000,482907
1930606,522 E 2nd Ave,Denver,CO,80203,39.71914,-104.980775,2,1,5,1061,2340,1894,2000-07-05,148500,,,368474
1930609,536 E 2nd Ave,Denver,CO,80203,39.719138,-104.980439,1,2,4,1061,2340,1894,2000-08-02,150000,,,436907
51137662,461 N Washington St,Denver,CO,80203,39.72366,-104.979081,3,2,9,1573,4690,1906,2000-05-19,236000,,,569190
9536203,263 N Logan St,Denver,CO,80203,39.720525,-104.982938,3,2,9,1574,3762,1898,2006-03-11,358500,2003-03-12,320000,568951
148193958,279 N Logan St,Denver,CO,80203,39.720778,-104.982866,2,2,7,1574,2461,1898,2011-07-28,274300,2010-09-22,0,530553
2030969,1130 N Washington St,Denver,CO,80203,39.734289,-104.978405,3,2,6,1830,4162,1888,2016-05-23,535500,2011-06-14,363000,676855
51273793,211 E 4th Ave,Denver,CO,80203,39.722811,-104.984696,3,1,5,807,5620,1937,2002-02-01,208000,2000-10-13,80000,483095
51207915,2 N Pennsylvania St,Denver,CO,80203,39.716655,-104.981226,3,3,6,1575,2397,1905,2015-10-28,360000,1999-02-09,179900,533566
184702565,65 N Pearl St,Denver,CO,80203,39.717761,-104.980611,4,3,8,2345,4520,1905,2016-01-19,360000,2002-04-30,200000,539797
51311421,125 N Logan St,Denver,CO,80203,39.718873,-104.982949,3,2,7,1578,3470,1900,2000-07-26,226000,,,524975
184333318,115 N Pearl St,Denver,CO,80203,39.718779,-104.980599,4,3,7,1834,4360,1896,1998-03-02,237000,,,663521
46237867,19 N Pennsylvania St,Denver,CO,80203,39.716847,-104.981786,2,2,6,1067,3121,1905,2012-04-24,325000,2002-04-09,241000,525196
154100257,18 N Pennsylvania St,Denver,CO,80203,39.71691,-104.981134,2,2,5,1067,3121,1905,2013-05-15,365000,2010-12-21,262000,533293
23317539,4 N Logan St,Denver,CO,80203,39.716663,-104.982295,5,3,9,1837,4164,1904,2015-05-12,553800,,,624513
43202780,275 N Logan St,Denver,CO,80203,39.720697,-104.982865,3,2,6,1582,2634,1898,2009-09-17,342000,2003-07-29,302500,526853
10311720,1045 N Washington St,Denver,CO,80203,39.732862,-104.978996,4,4,13,3118,4950,1906,2006-11-07,565000,,,1051097
30546674,1128 N Grant St,Denver,CO,80203,39.734393,-104.983211,4,3,12,6191,9380,1895,2013-11-01,760000,2006-10-27,1196330,1420559
13104854,621 N Washington St,Denver,CO,80203,39.726089,-104.979103,2,2,6,1584,4687,1906,2007-05-04,447500,1999-12-01,239500,738431
42978900,216 N Sherman St,Denver,CO,80203,39.719758,-104.984667,2,1,6,1329,3125,1890,2003-07-09,290000,2001-07-18,259900,515807
54262300,31 E 3rd Ave,Denver,CO,80203,39.72096,-104.986746,7,3,12,2353,3208,1902,2015-06-17,575000,1996-10-01,113000,720253
4761929,223 N Pearl St,Denver,CO,80203,39.719822,-104.98059,2,1,5,818,4687,1905,2005-10-12,208980,,,443842
26376385,259 N Logan St,Denver,CO,80203,39.720444,-104.98294,3,2,7,1586,3587,1898,2011-09-01,300000,2002-04-15,299900,550563
184341431,142 N Logan St,Denver,CO,80203,39.719111,-104.982286,3,2,6,1586,4062,1903,2016-01-19,444000,1986-04-01,89500,575473
39570862,936 N Pearl St,Denver,CO,80203,39.731157,-104.979518,4,4,15,3634,6250,1888,2005-05-06,675000,,,1106918
7308340,460 N Pennsylvania St,Denver,CO,80203,39.723675,-104.980815,2,2,6,1075,4170,1924,2012-03-27,365000,2006-02-17,363500,551203
51085195,437 E 1st Ave,Denver,CO,80203,39.718523,-104.981588,3,2,6,1588,2340,1900,2000-06-28,310000,,,554857
46244674,260 N Grant St,Denver,CO,80203,39.720516,-104.983483,2,2,5,1077,3906,1911,2003-01-15,212000,,,488183
39549061,226 N Pearl St,Denver,CO,80203,39.719859,-104.979963,2,2,4,824,4162,1900,2013-02-28,300000,2004-03-16,240000,487166
15549680,52 N Logan St,Denver,CO,80203,39.717537,-104.982284,2,2,4,1080,3123,1895,2017-06-20,503000,2015-06-15,400000,492425
19835657,565 N Pearl St,Denver,CO,80203,39.725296,-104.980251,2,3,5,1081,4162,1918,2012-11-14,386000,2012-05-03,0,621214
51277121,401 N Pearl St,Denver,CO,80203,39.722657,-104.98024,2,2,5,1081,4170,1921,2000-12-19,289000,1999-04-08,215000,561845
39816340,126 E 1st Ave,Denver,CO,80203,39.718184,-104.985492,2,1,5,1081,2210,1896,2012-06-28,269000,2004-04-20,238000,433256
19113698,80 N Lincoln St,Denver,CO,80203,39.718021,-104.985879,2,1,5,572,3060,1890,2003-10-14,149000,1999-09-21,111000,332941
39819854,521 E 11th Ave,Denver,CO,80203,39.7339,-104.980345,2,2,5,1852,2050,1906,2005-01-12,305000,2004-08-05,215000,547089
149247978,264 N Grant St,Denver,CO,80203,39.720604,-104.983484,3,2,6,1086,3906,1911,2013-10-30,353000,2010-07-23,307500,559641
13104856,478 N Pennsylvania St,Denver,CO,80203,39.723947,-104.980817,3,3,6,1598,4160,1919,2015-10-07,657000,2009-06-11,442500,746833
14680308,356 N Pearl St,Denver,CO,80203,39.721986,-104.979646,3,2,7,1087,4000,1916,2008-06-23,285900,2008-02-15,0,554954
19835663,569 N Pearl St,Denver,CO,80203,39.725382,-104.980251,3,1,6,1088,4170,1918,1999-08-09,175000,1998-03-11,93000,480940
49477402,407 N Washington St,Denver,CO,80203,39.722751,-104.979068,1,3,4,1089,4160,1919,2001-02-06,275000,,,546889
184323665,545 N Washington St,Denver,CO,80203,39.724986,-104.979099,2,2,7,1345,4687,1901,1998-06-17,169000,,,504389
25743112,84 N Sherman St,Denver,CO,80203,39.718092,-104.98463,5,4,14,3137,4834,1890,2011-08-22,440000,2002-05-02,401500,875843
51320363,300 N Lincoln St,Denver,CO,80203,39.721136,-104.985979,3,3,6,3649,4700,1885,2015-12-10,426000,2015-07-08,0,881461
43120140,1135 N Pearl St,Denver,CO,80203,39.734357,-104.980178,2,2,7,2114,4687,1902,2003-07-29,175000,,,590642
19113700,90 N Lincoln St,Denver,CO,80203,39.718205,-104.985943,3,2,6,1347,3160,1905,2013-04-05,399000,1998-07-01,180000,509539
30484043,81 N Pennsylvania St,Denver,CO,80203,39.71802,-104.981772,2,3,7,1603,3125,1890,2012-06-20,372000,2009-12-07,240000,557055
34314282,1831 N Pearl St,Denver,CO,80203,39.745451,-104.98018,2,1,5,836,3125,1882,2008-12-15,270000,2005-11-30,254000,466703
49401089,115 N Pennsylvania St,Denver,CO,80203,39.718677,-104.981756,2,2,6,1348,4166,1895,2001-08-03,320000,1998-02-23,158000,545311
39873538,715 E 4th Ave,Denver,CO,80203,39.722661,-104.978282,2,3,6,1604,2074,1929,2004-07-16,298000,,,503105
49471057,722 E 7th Ave,Denver,CO,80203,39.727058,-104.97841,4,4,8,3141,11175,1896,2015-08-12,1725000,2001-12-13,927500,2035261
10333249,550 E 6th Ave,Denver,CO,80203,39.725471,-104.980405,1,1,2,582,1250,1918,2006-05-22,140000,2000-06-06,97000,273748
145472222,709 E 11th Ave,Denver,CO,80203,39.733865,-104.978378,3,2,8,1606,1800,1901,2016-03-07,440000,1990-04-01,52190,531357
1152303,409 E 1st Ave,Denver,CO,80203,39.718566,-104.982235,3,2,5,1606,3270,1901,2005-04-25,412000,2001-07-11,293000,571447
10311726,1240 N Pearl St,Denver,CO,80203,39.735962,-104.979549,5,4,11,2630,4687,1905,2006-07-06,415000,1999-03-08,250000,780835
4486696,525 N Pearl St,Denver,CO,80203,39.724647,-104.980242,2,2,8,1095,4375,1927,2017-06-26,570000,2015-05-22,510000,576554
9248659,940 N Pearl St,Denver,CO,80203,39.731294,-104.979518,6,4,15,4167,6250,1890,2006-07-05,665000,2000-03-02,323000,1179123
147531478,528 Washington St,Denver,CO,80203,39.724601,-104.978737,4,2,7,1864,4998,1896,2016-02-19,472500,1996-08-06,127500,594589
11662759,204 N Logan St,Denver,CO,80203,39.719487,-104.982288,5,3,10,2120,4250,1902,2012-12-14,429550,2012-07-24,0,625521
184309244,1129 N Pearl St,Denver,CO,80203,39.734238,-104.980188,5,5,15,2376,6250,1891,2015-08-24,867500,2014-08-18,675000,1256617
39524555,1361 N Pearl St,Denver,CO,80203,39.737976,-104.980222,8,6,18,3913,6250,1896,2014-08-22,750000,2009-05-01,630000,1178011
23301006,18 N Logan St,Denver,CO,80203,39.716921,-104.98229,3,2,10,1866,3123,1890,2009-06-08,258500,2009-01-02,0,554805
39764121,2 N Washington St,Denver,CO,80203,39.716654,-104.978833,2,2,4,1099,4681,1922,2011-10-04,320000,2004-09-28,314500,555898
14690118,129 N Pennsylvania St,Denver,CO,80203,39.718951,-104.981756,2,2,4,1100,3906,1911,2017-04-11,600000,2007-09-05,418000,568170
46144960,133 E 3rd Ave,Denver,CO,80203,39.721154,-104.985192,3,2,5,1612,2660,1900,2012-12-31,413000,2012-10-31,0,620800
46377322,945 N Pennsylvania St,Denver,CO,80203,39.731339,-104.981377,4,4,11,5709,9370,1900,2017-04-21,2725000,2002-04-11,750000,2748105
11095085,244 N Lincoln St,Denver,CO,80203,39.720245,-104.985904,3,2,5,1358,4250,1890,2013-04-17,282000,2012-08-08,0,434799
22427758,361 N Lincoln St,Denver,CO,80203,39.722024,-104.986575,3,3,8,1870,3120,1890,2015-05-01,395000,2014-11-17,15000,519228
39601702,268 N Grant St,Denver,CO,80203,39.720691,-104.983483,2,2,5,1103,3906,1910,2004-07-19,255000,,,554991
17468747,353 N Sherman St,Denver,CO,80203,39.721973,-104.985353,4,3,9,3663,9844,1888,2011-05-25,375000,2006-05-02,650000,1107418
49226227,424 N Pennsylvania St,Denver,CO,80203,39.723058,-104.980808,2,1,5,1104,4166,1915,2001-08-28,135000,,,493453
51316998,415 N Washington St,Denver,CO,80203,39.722842,-104.979069,2,2,5,1104,4160,1916,1999-07-12,227000,,,559664
11361238,465 N Pearl St,Denver,CO,80203,39.72376,-104.980253,2,2,5,1104,4160,1911,2008-08-18,407000,2007-05-24,333200,591592
144962313,378 N Pearl St,Denver,CO,80203,39.722324,-104.979648,3,2,6,1360,6250,1912,2017-07-18,755000,2010-02-02,435000,755205
39733742,274 N Sherman St,Denver,CO,80203,39.720651,-104.984672,3,2,7,1872,3437,1905,2010-06-07,447000,2004-11-29,360000,619330
143709463,234 N Sherman St,Denver,CO,80203,39.720059,-104.98467,3,2,6,1618,3906,1901,2016-08-22,635000,2012-07-17,480000,676995
26228126,1648 N Washington St,Denver,CO,80203,39.742568,-104.978432,2,4,8,3154,4220,1884,2001-01-22,408200,,,735759
30609404,119 N Pennsylvania St,Denver,CO,80203,39.718771,-104.981756,3,2,6,1364,4162,1895,2014-07-03,461000,2012-11-15,372000,558100
51140952,246 N Sherman St,Denver,CO,80203,39.72023,-104.984671,3,3,6,1620,3906,1900,2013-11-06,553000,1999-07-22,290500,700601
30507172,1448 N Pennsylvania St,Denver,CO,80203,39.7393,-104.980737,3,3,7,2388,6250,1886,2012-12-24,385000,2007-01-04,362000,568584
46180073,457 N Pearl St,Denver,CO,80203,39.723663,-104.980252,3,2,5,1365,4690,1907,2009-07-24,385000,2002-03-19,292140,568981
184702579,70 N Logan St,Denver,CO,80203,39.717815,-104.982282,3,2,7,1365,3123,1900,2014-05-06,340000,1994-04-01,59000,542520
46261450,265 N Sherman St,Denver,CO,80203,39.72052,-104.985346,4,3,9,2389,3125,1890,2016-01-27,665000,2002-10-30,354000,833161
14916610,630 E 12th Ave,Denver,CO,80203,39.734965,-104.979032,3,2,8,1622,2083,1900,2017-04-11,520000,2014-04-14,395000,528042
184702619,340 N Pearl St,Denver,CO,80203,39.721712,-104.979645,3,2,6,856,4160,1926,1998-06-02,140000,,,472465
10311728,1159 N Logan St,Denver,CO,80203,39.734757,-104.982648,4,4,11,2137,6250,1884,2011-07-15,394000,2006-07-05,377000,761079
1152289,230 N Sherman St,Denver,CO,80203,39.719974,-104.984669,3,2,6,1626,3906,1900,2006-01-17,384729,2005-07-19,289900,580501
22427757,357 N Lincoln St,Denver,CO,80203,39.721946,-104.986633,5,4,11,2138,4122,1896,2016-10-17,475000,2013-09-09,0,627766
184333284,312 N Sherman St,Denver,CO,80203,39.721281,-104.984675,2,4,6,1116,4250,1924,2014-09-25,550000,2013-11-19,340100,686006
30606633,16 N Grant St,Denver,CO,80203,39.716952,-104.983422,2,2,5,1372,5850,1921,2006-11-22,325000,2004-11-24,0,674298
19969955,1258 N Pennsylvania St,Denver,CO,80203,39.736266,-104.980719,3,3,10,1884,3125,1898,2017-02-09,605000,1984-01-01,115700,618844
150280557,237 E 3rd Ave,Denver,CO,80203,39.721185,-104.983969,2,2,5,1374,4253,1905,2011-07-15,225000,2010-12-10,0,510935
149069378,124 N Sherman St,Denver,CO,80203,39.718834,-104.984665,3,2,9,1887,4687,1910,2011-07-19,367500,,,566712
19835664,510 N Pennsylvania St,Denver,CO,80203,39.724385,-104.980821,2,2,5,1120,5000,1920,2003-06-18,235000,,,548454
1152312,56 N Grant St,Denver,CO,80203,39.717538,-104.983445,3,2,6,1632,4020,1900,2007-02-02,225000,,,578907
23317536,12 N Logan St,Denver,CO,80203,39.716841,-104.982292,3,2,6,1632,4164,1904,2016-05-11,599000,2007-09-21,,548068
1152304,40 N Grant St,Denver,CO,80203,39.717281,-104.983446,2,2,6,1121,3550,1912,2009-06-19,342500,2007-01-31,272000,510028
7308344,423 E 1st Ave,Denver,CO,80203,39.718526,-104.981811,3,3,6,1634,2344,1901,2008-07-01,370000,2007-11-08,607300,636383
30450511,1734 N Washington St,Denver,CO,80203,39.743932,-104.97839,2,4,5,1890,2770,1900,2006-11-21,292000,,,699112
46139569,231 N Sherman St,Denver,CO,80203,39.720021,-104.985346,4,3,8,2914,4687,1900,2002-01-30,482500,1998-07-14,266100,813339
24536339,272 N Grant St,Denver,CO,80203,39.720776,-104.983483,2,2,6,1123,3906,1911,2016-06-07,463000,2008-08-07,300000,563319
23317535,22 N Logan St,Denver,CO,80203,39.71699,-104.982291,2,2,6,1380,3123,1890,2016-10-10,390000,1989-12-01,70000,435459
12969792,107 N Sherman St,Denver,CO,80203,39.718512,-104.985337,5,4,9,3428,6250,1890,2013-06-14,642000,2007-04-17,645000,978962
49233418,18 N Sherman St,Denver,CO,80203,39.716931,-104.984665,3,2,7,1637,3060,1901,2016-10-31,560000,2012-01-27,260000,576307
30969120,920 N Pearl St,Denver,CO,80203,39.730883,-104.979516,4,5,12,3175,6250,1906,2013-12-20,920000,2007-02-17,799310,1479574
1930603,519 E 2nd Ave,Denver,CO,80203,39.719571,-104.980958,2,1,5,1128,2810,1901,2003-11-06,255000,,,470582
184702578,50 N Pennsylvania St,Denver,CO,80203,39.717544,-104.981128,1,3,4,1897,4743,1999,2012-06-21,527500,2003-08-01,315000,926095
768372,32 N Grant St,Denver,CO,80203,39.717199,-104.983418,2,1,4,874,3570,1912,2006-05-13,217000,2005-10-10,222870,466355
26939143,326 N Washington St,Denver,CO,80203,39.721471,-104.978409,1,3,5,1130,5000,1927,2014-10-03,330000,1986-11-01,70500,550829
15803051,1620 N Washington St,Denver,CO,80203,39.742124,-104.978434,6,3,12,3434,4237,1937,2007-10-17,480000,2007-08-10,0,773962
46384257,954 N Pearl St,Denver,CO,80203,39.73157,-104.979519,4,4,10,2411,6250,1909,2002-10-23,370000,,,865199
49482728,410 N Washington St,Denver,CO,80203,39.722784,-104.978419,3,1,6,1132,5560,1920,2001-09-06,250000,2000-09-01,205000,527527
184339697,220 N Sherman St,Denver,CO,80203,39.719828,-104.98467,2,1,5,878,3125,1890,2014-05-23,289000,2014-01-07,200000,462670
51183260,145 N Logan St,Denver,CO,80203,39.719119,-104.982944,3,2,9,1902,4162,1883,2000-09-29,333000,2000-08-10,144900,562540
10339485,133 N Grant St,Denver,CO,80203,39.718936,-104.984105,5,4,14,2926,4687,1890,2012-09-28,555000,2006-09-21,480000,928536
23320680,118 N Grant St,Denver,CO,80203,39.718732,-104.983471,3,2,6,1391,3750,1890,2012-05-23,374250,2003-04-29,275000,544376
10333253,548 N Pennsylvania St,Denver,CO,80203,39.725097,-104.98083,3,2,6,1137,4687,1921,2010-10-08,265000,2010-05-07,0,589964
23301095,110 N Grant St,Denver,CO,80203,39.71865,-104.983471,3,4,8,1906,3750,1895,2011-10-10,400000,2009-10-02,0,688734
